row=96 col=76
92	31	89	26	12	93	66	49	100	86	0	54	91	28	50	42	81	34	18	52	28	12	17	11	55	12	53	76	28	82	70	26	86	24	53	81	30	66	17	31	55	25	21	100	27	97	46	69	36	13	30	83	98	78	58	82	1	76	83	94	47	24	2	35	17	55	26	91	62	28	54	60	90	68	82	61	
11	52	19	56	9	97	67	62	31	80	69	32	62	88	66	32	86	40	54	35	96	77	79	46	42	25	10	53	95	31	85	73	27	34	96	1	45	83	44	39	50	87	99	70	75	95	89	56	50	98	91	56	77	6	92	23	88	7	80	46	49	1	90	26	50	67	12	97	0	59	38	9	66	82	48	68	
7	13	60	18	39	23	5	42	73	86	8	52	100	15	81	19	88	37	18	23	14	55	80	58	26	24	76	98	10	83	13	76	77	0	63	82	14	87	60	81	3	10	38	61	78	13	85	33	62	24	73	43	100	63	100	4	48	51	74	89	98	95	99	51	80	34	6	1	77	82	46	16	56	75	83	3	
64	55	20	66	19	69	23	51	92	82	14	62	24	75	93	66	25	91	66	87	49	84	8	91	84	7	66	10	14	32	72	10	83	48	46	100	55	15	53	91	40	68	62	71	95	59	13	83	20	65	96	3	50	92	18	23	65	80	64	68	23	86	24	98	44	20	46	72	73	84	80	74	48	50	0	2	
20	88	47	5	61	35	67	38	13	35	83	13	55	90	52	50	3	0	63	90	23	26	66	57	6	16	95	49	24	55	92	97	0	21	10	14	90	86	43	86	27	90	12	77	27	59	20	1	95	15	91	13	95	90	24	61	78	98	14	59	97	20	39	83	67	26	67	68	51	36	92	17	65	66	56	17	
77	33	41	94	37	1	15	87	78	33	72	61	96	17	61	56	16	50	29	75	15	79	13	19	90	79	58	76	2	31	12	76	22	4	68	11	78	1	40	59	30	67	67	79	5	13	47	40	19	57	19	13	76	83	40	37	88	30	36	12	56	39	36	68	20	58	19	69	58	84	28	71	66	18	11	0	
2	96	88	24	54	90	54	23	28	86	57	98	73	74	3	81	55	49	10	51	2	63	33	30	60	28	78	48	11	19	48	27	72	91	27	66	28	36	48	63	83	91	9	45	30	94	24	79	63	97	52	30	13	55	28	56	8	84	63	98	20	93	97	1	45	16	48	52	61	47	60	48	50	23	3	23	
3	48	8	76	70	4	50	90	19	52	76	2	39	95	67	24	93	49	61	99	16	1	0	37	28	75	97	75	40	66	46	96	32	32	78	42	93	18	99	99	88	77	31	88	57	73	96	30	29	60	64	65	61	16	71	63	75	89	51	33	12	86	26	21	93	45	58	0	62	6	20	39	2	95	14	16	
34	91	25	68	47	50	91	88	40	65	20	91	99	35	59	16	92	74	15	54	79	84	70	64	30	90	92	25	49	72	55	35	6	48	4	51	40	17	6	68	26	47	63	66	2	2	78	88	36	35	84	52	17	78	81	27	39	27	86	43	72	32	24	76	24	84	100	22	44	86	62	78	62	91	50	91	
9	24	96	21	36	87	83	26	91	99	80	40	79	18	56	60	62	45	2	12	91	83	70	0	12	45	70	30	88	93	19	49	60	77	40	62	39	20	53	78	12	86	0	11	62	16	62	84	73	4	44	60	59	1	66	90	53	52	89	83	17	91	91	95	66	58	0	14	29	80	19	57	65	15	37	84	
51	22	7	12	0	56	93	99	55	63	14	13	1	25	69	0	40	49	83	29	91	53	91	23	53	94	13	63	0	78	57	55	78	49	49	29	13	96	92	18	11	78	79	71	11	23	60	35	51	52	70	56	11	35	69	60	11	31	83	23	56	49	23	66	36	14	40	20	48	18	56	58	62	1	96	7	
52	69	44	92	23	71	70	87	76	73	62	67	52	26	62	5	80	97	71	36	64	81	1	76	98	67	92	57	62	7	91	59	87	95	40	57	7	72	84	73	31	82	78	34	79	0	30	7	33	31	30	24	96	20	36	57	43	43	9	84	77	2	79	80	32	44	71	96	68	4	14	71	6	92	92	67	
0	85	0	73	74	85	49	39	95	12	34	10	15	87	84	82	83	17	65	44	7	22	10	44	81	17	26	100	46	76	20	71	51	88	26	49	11	73	73	93	75	65	77	91	50	51	42	34	2	12	52	37	67	7	57	20	87	88	6	9	60	72	0	58	14	78	23	17	30	62	76	79	38	56	6	68	
83	29	14	98	59	59	96	70	2	74	7	20	5	16	89	90	90	19	96	35	0	56	68	98	31	32	11	45	7	29	35	92	3	23	1	15	48	59	13	56	50	24	30	46	93	80	100	78	28	83	57	99	99	97	46	82	48	78	53	1	96	10	44	86	28	5	83	76	3	9	37	69	30	78	33	97	
12	50	81	10	16	76	29	12	54	88	36	7	56	28	55	1	9	90	71	68	98	8	4	93	85	19	100	9	10	21	57	45	67	66	49	44	46	58	72	57	90	25	36	41	57	11	58	21	69	94	1	47	78	73	76	60	3	61	59	45	48	20	69	19	2	97	13	13	82	10	71	27	96	26	46	13	
98	15	68	46	65	41	69	72	14	41	73	78	22	42	24	93	4	55	76	34	60	84	60	78	48	19	88	38	58	17	32	99	98	89	57	31	5	96	49	71	5	33	45	57	15	17	50	52	37	81	46	99	95	84	71	47	79	42	36	4	94	92	73	31	21	54	91	12	39	99	6	96	31	69	75	2	
92	45	49	68	23	4	9	93	89	13	12	75	68	95	96	65	15	19	86	100	86	93	46	36	29	33	39	72	9	50	8	67	90	7	65	66	10	4	85	99	48	30	62	18	60	35	11	96	88	71	3	85	69	46	92	12	26	68	97	0	32	25	44	73	57	89	100	20	76	79	73	27	78	60	20	19	
80	63	7	76	85	63	32	5	88	94	75	16	11	31	31	10	6	8	84	19	51	95	13	76	39	19	0	32	68	70	7	26	98	41	2	28	33	42	55	98	39	90	11	61	16	77	64	81	79	19	68	36	17	74	16	81	68	99	33	99	72	26	61	95	3	80	47	89	94	95	36	97	33	77	32	96	
1	55	79	48	13	78	36	54	72	35	78	89	72	64	95	29	9	33	40	13	13	96	79	69	57	51	35	32	39	6	58	17	29	74	73	17	34	31	49	89	68	77	23	25	88	5	21	86	24	98	61	13	45	8	19	74	29	47	82	11	90	71	69	20	45	77	89	16	63	95	65	95	37	64	59	79	
5	86	44	37	2	36	93	58	74	11	95	43	30	3	68	54	26	50	56	88	95	53	69	43	34	44	39	21	27	18	74	37	53	94	52	50	39	0	32	65	27	17	25	40	74	6	6	36	16	11	92	38	47	71	62	45	63	14	23	18	77	4	21	52	56	52	83	74	65	45	57	80	0	5	82	2	
7	56	77	47	36	93	61	73	4	40	25	50	34	12	46	99	8	13	93	33	29	64	12	52	61	62	39	89	47	22	15	70	82	98	66	6	41	40	98	81	86	99	63	22	89	71	42	92	40	83	58	88	62	30	60	63	73	36	84	37	22	27	63	5	67	33	98	63	93	87	31	4	14	57	28	99	
25	85	18	73	6	45	34	71	96	24	20	88	45	66	82	75	64	84	61	31	79	81	94	37	8	77	81	60	7	90	27	71	4	68	2	48	88	81	38	39	72	42	75	40	25	11	41	21	49	45	7	87	62	81	95	10	49	3	27	17	40	29	94	34	74	3	96	78	88	0	19	68	16	35	23	24	
11	41	20	24	63	18	61	77	43	90	68	17	45	78	24	10	39	96	69	51	59	94	24	40	29	65	43	98	58	62	48	74	92	0	7	27	45	37	3	35	54	13	76	79	100	64	13	62	14	63	36	70	68	70	79	41	67	94	43	76	55	42	54	87	58	23	43	23	62	91	60	59	42	49	86	73	
2	30	76	15	40	61	17	25	39	20	52	68	28	76	43	87	57	63	50	42	53	85	65	25	27	96	80	18	35	20	17	4	71	16	49	90	83	34	77	30	37	89	65	23	68	70	87	77	92	51	97	67	35	23	91	2	79	75	2	84	39	4	52	96	29	23	36	64	41	9	34	48	33	63	2	56	
42	98	66	10	77	99	34	62	19	81	47	39	47	14	68	77	80	11	9	47	37	74	48	98	80	73	32	49	60	86	66	34	4	94	6	40	33	82	52	95	9	11	32	13	82	0	57	79	51	82	47	60	84	75	35	21	10	11	31	44	65	58	55	43	10	64	22	32	7	41	45	92	23	28	79	52	
96	17	71	82	75	50	58	79	38	57	65	67	86	33	83	22	9	1	6	11	23	14	28	72	98	50	14	9	92	63	7	41	46	24	27	14	26	81	84	78	97	85	67	100	4	81	79	48	51	23	6	55	70	52	48	76	39	55	100	25	16	54	89	4	49	69	14	90	98	78	10	53	82	87	23	88	
36	2	78	94	84	38	99	88	9	3	99	28	63	83	9	9	98	4	29	79	95	73	17	62	34	72	97	58	40	53	16	71	88	4	9	17	73	66	90	21	17	75	12	6	57	77	40	29	18	84	29	56	40	74	32	87	32	15	88	76	6	89	46	62	70	36	99	87	3	29	98	63	92	84	57	25	
20	72	33	81	67	69	84	94	68	18	10	26	25	44	1	2	92	82	15	15	83	98	33	86	31	79	58	62	52	59	50	23	3	49	28	30	16	15	90	61	3	8	29	42	64	70	66	31	68	80	26	29	84	47	43	3	84	85	77	86	24	92	41	59	72	35	68	56	5	10	17	10	18	61	91	10	
87	74	49	77	12	51	47	65	22	19	74	4	7	63	40	0	1	34	30	6	75	86	5	76	80	79	26	26	92	16	72	73	73	10	81	85	92	60	69	16	14	24	40	68	46	41	24	73	86	19	33	38	79	94	60	98	24	61	2	85	51	42	61	74	78	89	76	71	15	95	78	28	73	71	71	50	
72	14	59	73	48	65	77	94	90	76	82	74	70	36	59	13	44	70	21	17	69	95	85	31	55	78	98	45	46	96	10	40	88	7	91	1	1	68	88	9	24	1	80	73	59	60	57	88	11	81	92	4	43	96	67	23	46	53	72	19	73	39	30	11	77	29	11	96	56	70	42	90	100	51	73	50	
16	71	20	88	14	22	7	22	53	22	1	47	79	54	93	79	76	51	49	49	73	80	8	6	73	94	74	47	10	78	64	65	25	30	95	79	54	99	75	68	23	23	40	79	71	29	40	53	45	79	50	52	71	83	24	50	4	85	80	58	14	66	47	62	59	84	4	70	25	8	33	36	45	58	31	43	
91	67	100	95	0	83	79	99	60	54	27	44	50	40	11	56	17	45	17	78	52	57	32	82	88	56	70	94	63	69	30	30	19	25	61	41	99	41	11	61	75	78	3	53	56	41	23	65	23	87	26	98	55	59	65	25	6	37	22	69	62	82	9	60	79	29	96	12	16	67	38	91	23	37	26	14	
62	61	41	71	77	76	32	85	22	71	93	15	67	22	19	65	37	0	80	50	46	19	29	51	88	6	29	10	47	43	48	79	89	43	21	83	33	17	35	51	79	42	63	94	18	12	17	26	15	32	3	89	80	86	20	72	12	64	12	5	20	34	99	55	91	28	53	69	70	51	72	98	37	27	81	34	
1	5	9	1	23	38	91	82	98	51	55	34	57	46	27	49	39	92	93	28	36	8	37	15	59	24	83	54	60	17	44	27	66	64	85	66	12	78	26	7	92	39	66	38	48	67	67	24	97	66	40	35	27	62	64	58	72	99	75	76	42	45	87	71	77	28	71	45	48	20	88	89	19	20	69	93	
71	13	50	62	95	74	32	40	96	100	74	34	86	81	88	94	42	86	14	9	96	12	3	34	17	3	64	88	17	14	39	26	51	17	61	1	16	52	100	41	60	12	70	12	80	26	42	56	49	82	84	21	45	74	11	60	10	20	0	7	18	44	32	100	43	73	91	73	78	56	59	25	69	83	1	15	
50	30	48	83	59	83	70	12	41	3	98	86	18	58	78	77	15	41	19	49	77	13	14	72	63	23	19	35	21	37	84	73	57	18	24	82	32	17	45	61	50	41	63	87	1	36	9	68	93	47	9	88	5	56	5	24	88	23	35	72	21	57	28	78	34	74	93	93	22	44	87	80	90	32	68	52	
5	96	40	75	64	29	13	40	42	46	81	77	42	28	49	35	7	24	43	53	75	82	30	87	31	27	16	32	39	77	23	42	43	56	13	24	14	62	55	56	56	75	12	76	97	53	54	75	68	11	90	43	51	42	63	28	40	9	81	60	11	2	17	82	42	26	30	9	25	20	96	89	27	24	65	13	
31	46	21	53	99	100	1	8	77	97	95	29	30	40	84	57	15	35	97	28	56	100	98	87	45	90	68	56	7	59	54	55	77	32	19	31	24	1	31	12	92	82	13	52	93	17	54	83	47	79	56	36	91	19	58	95	80	32	10	93	12	72	75	38	93	91	24	46	67	95	91	31	31	28	90	68	
29	54	32	71	66	39	87	51	15	3	82	6	21	78	89	22	15	27	86	37	25	31	69	16	22	25	56	25	56	43	72	63	7	87	29	42	35	2	7	32	71	56	18	34	52	47	17	64	78	94	37	36	58	7	58	66	86	25	87	53	67	63	24	45	44	49	81	82	64	53	20	55	27	44	93	68	
8	81	81	61	39	58	61	61	28	27	44	79	31	51	62	96	72	1	47	91	37	93	21	15	21	74	55	72	49	76	43	31	8	90	59	72	13	88	90	14	6	17	18	91	31	90	8	79	44	96	75	1	41	35	46	41	39	77	26	56	44	33	69	13	78	60	34	18	19	48	89	65	96	11	31	88	
52	33	91	12	54	42	37	54	40	95	11	72	2	30	37	40	12	68	74	91	67	21	95	88	65	82	22	59	21	40	73	76	4	87	42	92	32	3	94	54	89	50	83	95	2	24	81	50	3	28	86	46	60	69	55	95	37	69	67	94	24	20	47	32	95	67	72	12	96	81	29	30	84	65	86	80	
33	14	21	31	61	69	39	87	66	75	88	44	82	55	9	67	75	90	17	0	87	63	21	74	60	77	11	87	59	82	77	29	5	14	100	8	62	37	19	60	51	73	25	57	23	76	43	2	46	81	16	46	74	65	12	79	2	90	51	16	51	32	67	57	27	44	88	54	67	6	97	65	29	30	65	22	
62	1	15	27	45	68	77	98	21	74	100	63	5	5	57	36	85	16	56	31	15	70	74	32	60	93	13	49	51	35	46	43	18	44	98	15	58	73	67	19	4	5	99	26	8	73	42	72	26	83	7	96	41	58	18	65	46	95	68	36	62	3	73	15	53	71	19	33	22	83	19	41	73	27	14	10	
94	27	83	42	2	4	58	69	99	48	18	51	80	97	17	92	18	53	93	88	36	98	61	89	33	99	69	93	72	83	31	0	56	94	34	87	64	56	99	9	28	35	10	26	58	84	7	83	96	67	23	56	79	68	5	6	51	60	79	73	75	61	64	2	94	30	31	11	90	63	26	74	20	31	55	82	
49	25	72	44	57	46	51	2	79	63	7	48	68	46	41	68	1	21	57	11	8	66	22	3	77	36	47	62	36	25	91	25	21	49	89	23	14	91	90	7	65	22	95	68	82	46	71	27	45	34	60	38	52	94	27	100	14	64	37	0	58	30	20	50	68	40	30	67	53	26	73	93	24	22	6	40	
55	75	29	17	93	64	96	38	68	3	46	28	84	30	61	34	62	86	59	34	11	12	53	67	63	95	36	46	42	75	27	37	30	90	60	72	2	20	40	79	41	28	47	46	14	20	74	63	18	93	32	72	68	37	58	4	7	76	91	98	15	57	90	26	34	31	75	98	27	95	55	16	34	68	68	51	
86	76	99	56	12	100	84	62	73	13	96	65	25	26	46	45	30	47	25	87	18	95	26	34	79	13	80	54	24	49	60	21	24	61	23	83	100	36	9	0	11	56	86	8	6	81	18	76	96	8	67	66	59	34	78	52	92	86	73	16	51	31	35	33	67	1	52	57	7	34	25	36	58	75	98	4	
54	39	15	97	38	74	31	21	41	21	17	83	50	11	47	72	77	89	39	93	39	35	32	88	61	7	36	67	27	88	70	10	31	23	62	44	96	94	14	80	16	75	41	0	37	53	39	45	47	95	38	55	89	92	91	12	9	75	37	79	20	35	60	81	61	13	64	24	87	39	12	15	50	10	58	86	
100	52	17	52	74	73	33	82	3	47	72	60	26	15	91	5	44	66	86	82	31	86	10	99	13	43	87	71	23	14	56	60	88	68	72	98	65	11	48	39	38	65	31	47	59	37	57	16	97	96	33	10	27	95	21	25	80	95	81	55	44	34	92	82	53	56	81	28	74	60	51	18	51	100	95	11	
31	75	79	96	22	4	69	26	48	76	29	29	79	48	29	38	93	83	2	28	89	68	1	96	97	70	64	59	50	67	60	68	82	70	86	53	45	70	70	72	93	62	32	70	22	66	53	68	21	19	18	20	20	58	55	66	59	29	25	65	70	80	44	45	62	47	11	49	48	67	1	31	83	11	31	4	
82	9	91	23	34	60	17	25	14	29	15	94	21	68	5	49	83	3	2	60	76	78	98	62	21	54	86	38	70	100	30	70	66	13	98	44	34	2	52	90	4	17	41	92	37	40	61	46	97	76	59	5	17	91	2	84	70	25	9	62	86	11	90	7	21	81	86	50	52	39	20	55	9	50	72	74	
4	25	89	53	51	29	78	30	19	39	84	95	35	83	86	37	2	19	83	67	61	36	95	72	9	60	79	13	13	48	75	25	89	33	59	2	50	12	51	60	83	72	80	59	86	61	97	20	76	16	6	78	57	5	60	51	20	76	53	59	26	73	7	17	47	68	67	98	80	43	3	29	54	59	21	96	
20	7	6	85	49	54	12	15	48	100	22	13	26	82	98	6	66	97	11	91	17	88	66	58	14	32	100	56	8	9	2	25	66	37	45	83	0	68	62	38	45	74	58	35	8	40	50	40	76	28	97	45	61	58	86	65	97	94	88	0	45	55	69	78	55	0	57	74	49	29	92	67	67	22	77	8	
38	7	51	14	12	25	91	0	20	6	61	100	47	26	25	96	35	60	13	34	26	73	90	12	11	38	11	49	18	44	87	88	57	72	23	73	7	23	47	26	60	79	49	80	57	87	31	55	84	46	72	100	21	48	25	55	6	22	13	100	65	47	73	54	41	89	78	43	34	20	77	79	28	90	41	30	
14	73	30	68	95	82	51	70	63	70	65	35	18	42	66	12	97	26	41	14	8	26	57	22	65	50	29	32	16	62	54	20	56	41	89	79	7	19	28	33	35	100	30	16	24	11	46	9	82	74	48	37	47	85	23	12	91	58	65	23	61	0	1	33	3	53	34	49	1	4	0	80	33	77	13	20	
28	81	12	19	22	71	89	15	1	97	29	30	67	65	80	37	86	37	45	72	51	91	64	26	94	79	53	59	96	19	38	93	48	5	88	24	16	11	62	83	98	37	52	59	16	9	84	28	37	19	84	0	62	78	93	14	1	57	9	47	15	76	43	88	62	88	47	19	12	26	19	36	25	31	4	31	
84	29	65	49	71	38	17	62	24	15	90	100	70	72	94	19	27	60	1	16	68	25	61	20	79	66	64	34	81	0	4	84	87	55	38	31	39	90	24	3	2	14	47	88	55	71	85	24	12	61	53	79	59	71	27	41	40	13	66	19	94	16	6	32	76	90	62	33	4	78	87	37	20	43	58	88	
79	51	100	51	53	95	36	67	100	35	21	37	91	18	36	89	23	16	54	69	1	67	44	84	46	33	8	78	75	84	83	7	44	48	54	90	8	41	57	89	62	30	19	62	90	49	12	4	95	21	71	72	91	9	93	92	93	27	66	28	31	52	94	24	13	7	80	66	31	1	33	25	18	58	16	52	
26	13	13	2	66	33	37	47	23	51	63	14	48	46	62	10	14	6	17	39	12	82	23	63	69	65	45	84	88	84	30	94	10	47	32	76	57	78	93	12	100	54	24	20	44	51	47	75	2	33	8	28	90	0	74	50	11	54	25	88	50	10	0	42	50	55	10	65	97	89	53	48	60	55	34	3	
16	80	95	19	13	27	41	14	80	11	36	50	0	76	44	32	16	85	48	93	7	6	47	54	2	79	46	45	19	31	75	52	2	95	5	63	69	17	90	27	11	68	81	21	35	66	41	41	1	73	52	40	71	83	4	62	66	22	11	74	86	10	48	69	82	16	80	31	32	70	8	46	9	81	72	9	
18	48	67	48	7	32	40	16	67	36	72	3	35	81	90	96	32	13	18	48	72	46	75	54	87	54	10	46	96	58	44	82	2	44	2	65	87	86	5	20	74	76	83	66	48	96	74	100	88	95	9	93	11	72	63	48	46	96	90	51	99	31	30	23	52	27	83	73	78	66	2	32	55	86	10	21	
100	10	73	70	29	22	37	16	23	17	4	96	53	52	13	27	39	49	92	16	31	0	61	86	78	48	36	49	66	18	67	80	31	22	77	49	34	15	25	48	57	4	92	59	56	31	42	16	15	30	82	26	8	51	44	12	74	9	60	88	97	79	38	68	42	71	60	22	65	42	48	22	15	59	41	95	
94	32	46	90	79	70	72	76	49	33	82	16	37	58	78	7	80	19	61	30	95	15	24	40	90	28	18	78	4	24	45	72	9	61	53	73	66	99	7	74	29	43	59	59	80	59	45	24	19	36	76	100	9	62	9	42	66	96	64	63	74	9	56	5	6	3	87	35	37	99	1	71	49	14	98	1	
100	65	38	19	8	26	83	72	13	81	60	75	51	38	24	28	95	62	85	77	55	19	71	78	97	26	2	86	8	5	59	0	66	57	93	36	77	26	53	17	45	62	12	40	73	41	94	50	66	35	30	74	82	99	54	69	9	38	57	100	77	22	37	41	44	50	47	88	47	89	43	57	63	33	71	51	
7	30	0	7	11	23	70	30	35	49	32	31	45	17	27	21	43	35	19	0	42	48	28	6	90	63	76	66	39	30	72	97	20	28	80	84	12	2	41	95	57	40	70	20	51	30	90	10	1	96	84	26	5	58	38	28	7	42	53	32	98	33	80	66	59	48	79	80	53	100	67	41	62	76	87	76	
97	60	100	45	8	17	16	22	3	42	52	53	78	32	33	79	27	48	10	99	73	52	77	90	0	17	54	100	53	92	54	82	56	55	53	63	98	38	82	6	31	37	46	17	93	36	14	94	82	95	2	54	74	70	95	51	94	86	30	83	7	5	7	30	47	81	47	46	72	48	49	87	38	12	93	73	
79	94	72	45	48	11	36	10	63	77	7	9	70	50	12	48	41	42	20	7	14	10	40	94	66	24	35	14	74	66	43	56	86	73	33	70	10	58	27	14	21	29	52	47	91	14	88	86	17	72	67	63	15	3	67	25	99	33	15	16	45	98	7	83	60	39	39	76	26	40	52	13	53	13	71	37	
33	40	82	36	79	88	43	88	65	67	34	98	73	61	51	89	85	70	21	69	82	73	61	36	45	11	85	47	95	32	56	56	93	61	7	64	16	69	36	69	83	3	54	86	37	69	84	36	59	72	97	74	14	98	11	93	0	85	48	17	47	49	20	77	3	80	42	85	2	17	28	2	99	45	53	65	
47	4	48	97	66	18	40	71	5	94	11	11	67	55	87	5	70	32	76	56	70	88	40	74	65	26	34	18	62	36	40	74	59	63	17	66	56	68	7	93	62	4	54	61	12	4	49	54	2	55	83	53	51	50	36	37	59	81	47	96	54	84	48	47	81	40	30	80	23	11	72	21	88	48	97	27	
14	26	46	59	6	99	65	16	28	73	3	1	79	56	52	34	42	3	65	27	13	1	20	40	94	82	40	14	82	92	53	5	77	80	90	95	5	46	18	98	91	91	93	32	33	32	98	86	71	42	8	94	54	37	41	33	24	20	74	40	18	99	6	60	28	49	60	68	18	26	23	71	69	38	87	62	
51	41	61	74	61	90	34	40	16	59	29	59	76	32	20	6	75	70	19	56	21	95	2	95	68	66	43	29	9	26	51	85	52	45	71	32	87	60	99	30	93	58	63	28	62	65	13	68	81	42	48	5	31	49	69	69	95	99	98	8	4	82	88	65	37	22	60	3	76	97	30	74	7	23	65	87	
85	28	72	48	23	7	7	60	14	53	29	23	1	28	79	33	41	29	66	77	100	93	84	76	51	89	15	51	77	44	83	46	25	44	88	72	8	41	3	57	81	64	18	66	25	38	98	88	5	58	89	93	15	44	55	16	65	11	82	7	4	82	31	0	93	14	80	34	50	60	87	55	28	70	9	62	
43	95	58	8	76	91	92	67	31	41	94	79	11	17	92	96	15	75	27	11	99	27	79	91	72	72	56	42	82	85	7	82	31	7	82	16	44	63	96	74	7	7	82	86	16	83	74	23	55	10	25	88	96	3	63	20	78	10	28	90	86	97	82	27	99	94	69	67	20	31	83	6	60	90	39	71	
91	29	61	87	19	41	47	25	95	3	5	15	28	29	7	12	5	80	50	5	96	4	9	29	35	73	79	40	68	23	26	50	39	47	95	19	57	70	64	5	72	56	23	33	13	53	19	72	46	18	60	1	20	40	27	94	93	51	5	9	97	43	46	74	47	13	7	67	14	60	34	51	7	68	77	24	
85	35	81	90	26	62	99	37	94	95	97	97	38	68	51	92	50	45	21	19	54	25	13	86	90	77	28	79	82	74	22	0	58	65	46	60	29	78	0	71	28	15	72	68	72	27	7	29	44	8	69	60	17	25	76	86	96	56	8	43	35	46	63	56	16	54	47	48	1	20	38	82	85	68	86	60	
90	32	54	78	47	84	78	43	80	62	73	11	75	83	63	71	69	62	90	15	25	2	80	89	2	92	3	69	51	86	98	11	92	83	37	54	15	10	88	93	95	63	73	1	33	59	45	65	71	6	64	18	76	2	36	15	32	59	90	87	7	38	95	8	56	50	26	20	27	19	92	42	33	84	99	55	
97	17	99	30	58	68	83	79	25	89	40	93	9	29	70	21	47	69	69	1	10	39	29	96	87	98	36	33	91	20	80	56	28	48	2	55	17	66	23	68	71	36	56	99	82	57	93	37	57	20	99	11	31	86	81	40	98	35	97	88	29	20	48	94	50	75	61	18	12	81	39	55	78	1	56	79	
52	77	40	36	65	55	64	85	70	26	82	55	93	22	71	8	58	76	10	23	12	71	27	93	31	33	30	8	39	13	64	62	99	15	74	81	41	92	10	44	31	76	49	80	15	92	91	13	92	85	71	85	4	83	97	21	12	5	93	6	70	34	68	67	10	32	7	31	80	72	31	45	77	24	55	27	
15	59	18	69	89	76	8	38	68	57	74	5	12	85	5	77	92	42	3	17	27	13	52	84	50	90	18	62	6	44	54	51	34	69	62	72	24	36	71	6	3	60	57	77	25	15	62	75	88	34	86	14	100	27	41	45	61	45	66	33	62	82	41	85	77	17	54	10	45	71	12	38	87	79	46	15	
